Analysis,Index,Sides,AccrualTime,FollowUpTime,Alpha,RefSurvival,SurvCurve1Form,SurvCurve2Form,HazardRatio,Weight1,Weight2,NTotal,NSubInterval,LossExpHazard1,LossExpHazard2,Power,Error,Info,hazard_rate
TwoSampleSurvival,937,2,30,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,9900,12,0,0,0.957,,,5
TwoSampleSurvival,938,2,30,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,9900,12,0,0,0.950,,,5
TwoSampleSurvival,939,2,30,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,9900,12,0,0,0.941,,,5
TwoSampleSurvival,940,2,30,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,9900,12,0,0,0.931,,,5
TwoSampleSurvival,941,2,30,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,9900,12,0,0,0.919,,,5
TwoSampleSurvival,942,2,30,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,9900,12,0,0,0.907,,,5
TwoSampleSurvival,943,2,30,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,9900,12,0,0,0.893,,,5
TwoSampleSurvival,944,2,30,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,9900,12,0,0,0.878,,,5
TwoSampleSurvival,945,2,30,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,9900,12,0,0,0.861,,,5
TwoSampleSurvival,946,2,30,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,9900,12,0,0,0.843,,,5
TwoSampleSurvival,947,2,30,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,9900,12,0,0,0.971,,,5
TwoSampleSurvival,948,2,30,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,9900,12,0,0,0.965,,,5
TwoSampleSurvival,949,2,30,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,9900,12,0,0,0.959,,,5
TwoSampleSurvival,950,2,30,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,9900,12,0,0,0.951,,,5
TwoSampleSurvival,951,2,30,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,9900,12,0,0,0.942,,,5
TwoSampleSurvival,952,2,30,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,9900,12,0,0,0.932,,,5
TwoSampleSurvival,953,2,30,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,9900,12,0,0,0.920,,,5
TwoSampleSurvival,954,2,30,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,9900,12,0,0,0.907,,,5
TwoSampleSurvival,955,2,30,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,9900,12,0,0,0.893,,,5
TwoSampleSurvival,956,2,30,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,9900,12,0,0,0.878,,,5
TwoSampleSurvival,957,2,30,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,9900,12,0,0,0.860,,,5
TwoSampleSurvival,958,2,30,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,9900,12,0,0,0.977,,,5
TwoSampleSurvival,959,2,30,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,9900,12,0,0,0.972,,,5
TwoSampleSurvival,960,2,30,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,9900,12,0,0,0.966,,,5
TwoSampleSurvival,961,2,30,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,9900,12,0,0,0.959,,,5
TwoSampleSurvival,962,2,30,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,9900,12,0,0,0.951,,,5
TwoSampleSurvival,963,2,30,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,9900,12,0,0,0.942,,,5
TwoSampleSurvival,964,2,30,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,9900,12,0,0,0.932,,,5
TwoSampleSurvival,965,2,30,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,9900,12,0,0,0.920,,,5
TwoSampleSurvival,966,2,30,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,9900,12,0,0,0.907,,,5
TwoSampleSurvival,967,2,30,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,9900,12,0,0,0.893,,,5
TwoSampleSurvival,968,2,30,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,9900,12,0,0,0.876,,,5
TwoSampleSurvival,969,2,30,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,9900,12,0,0,0.982,,,5
TwoSampleSurvival,970,2,30,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,9900,12,0,0,0.977,,,5
TwoSampleSurvival,971,2,30,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,9900,12,0,0,0.972,,,5
TwoSampleSurvival,972,2,30,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,9900,12,0,0,0.966,,,5
TwoSampleSurvival,973,2,30,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,9900,12,0,0,0.959,,,5
TwoSampleSurvival,974,2,30,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,9900,12,0,0,0.951,,,5
TwoSampleSurvival,975,2,30,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,9900,12,0,0,0.942,,,5
TwoSampleSurvival,976,2,30,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,9900,12,0,0,0.931,,,5
TwoSampleSurvival,977,2,30,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,9900,12,0,0,0.919,,,5
TwoSampleSurvival,978,2,30,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,9900,12,0,0,0.906,,,5
TwoSampleSurvival,979,2,30,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,9900,12,0,0,0.891,,,5
TwoSampleSurvival,980,2,30,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,9900,12,0,0,0.985,,,5
TwoSampleSurvival,981,2,30,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,9900,12,0,0,0.982,,,5
TwoSampleSurvival,982,2,30,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,9900,12,0,0,0.977,,,5
TwoSampleSurvival,983,2,30,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,9900,12,0,0,0.972,,,5
TwoSampleSurvival,984,2,30,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,9900,12,0,0,0.966,,,5
TwoSampleSurvival,985,2,30,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,9900,12,0,0,0.959,,,5
TwoSampleSurvival,986,2,30,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,9900,12,0,0,0.951,,,5
TwoSampleSurvival,987,2,30,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,9900,12,0,0,0.941,,,5
TwoSampleSurvival,988,2,30,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,9900,12,0,0,0.930,,,5
TwoSampleSurvival,989,2,30,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,9900,12,0,0,0.918,,,5
TwoSampleSurvival,990,2,30,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,9900,12,0,0,0.904,,,5
TwoSampleSurvival,991,2,30,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,9900,12,0,0,0.988,,,5
TwoSampleSurvival,992,2,30,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,9900,12,0,0,0.985,,,5
TwoSampleSurvival,993,2,30,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,9900,12,0,0,0.982,,,5
TwoSampleSurvival,994,2,30,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,9900,12,0,0,0.977,,,5
TwoSampleSurvival,995,2,30,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,9900,12,0,0,0.972,,,5
TwoSampleSurvival,996,2,30,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,9900,12,0,0,0.965,,,5
TwoSampleSurvival,997,2,30,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,9900,12,0,0,0.958,,,5
TwoSampleSurvival,998,2,30,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,9900,12,0,0,0.949,,,5
TwoSampleSurvival,999,2,30,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,9900,12,0,0,0.939,,,5
TwoSampleSurvival,1000,2,30,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,9900,12,0,0,0.928,,,5
TwoSampleSurvival,1001,2,30,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,9900,12,0,0,0.915,,,5
TwoSampleSurvival,1,2,18,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,9900,12,0,0,0.880,,,5.5
TwoSampleSurvival,2,2,18,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,9900,12,0,0,0.866,,,5.5
TwoSampleSurvival,3,2,18,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,9900,12,0,0,0.851,,,5.5
TwoSampleSurvival,4,2,18,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,9900,12,0,0,0.835,,,5.5
TwoSampleSurvival,5,2,18,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,9900,12,0,0,0.818,,,5.5
TwoSampleSurvival,6,2,18,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,9900,12,0,0,0.800,,,5.5
TwoSampleSurvival,7,2,18,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,9900,12,0,0,0.781,,,5.5
TwoSampleSurvival,8,2,18,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,9900,12,0,0,0.761,,,5.5
TwoSampleSurvival,9,2,18,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,9900,12,0,0,0.740,,,5.5
TwoSampleSurvival,10,2,18,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,9900,12,0,0,0.718,,,5.5
TwoSampleSurvival,11,2,18,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,9900,12,0,0,0.696,,,5.5
TwoSampleSurvival,12,2,18,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,9900,12,0,0,0.904,,,5.5
TwoSampleSurvival,13,2,18,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,9900,12,0,0,0.891,,,5.5
TwoSampleSurvival,14,2,18,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,9900,12,0,0,0.878,,,5.5
TwoSampleSurvival,15,2,18,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,9900,12,0,0,0.863,,,5.5
TwoSampleSurvival,16,2,18,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,9900,12,0,0,0.847,,,5.5
TwoSampleSurvival,17,2,18,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,9900,12,0,0,0.830,,,5.5
TwoSampleSurvival,18,2,18,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,9900,12,0,0,0.812,,,5.5
TwoSampleSurvival,19,2,18,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,9900,12,0,0,0.793,,,5.5
TwoSampleSurvival,20,2,18,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,9900,12,0,0,0.773,,,5.5
TwoSampleSurvival,21,2,18,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,9900,12,0,0,0.752,,,5.5
TwoSampleSurvival,22,2,18,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,9900,12,0,0,0.730,,,5.5
TwoSampleSurvival,23,2,18,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,9900,12,0,0,0.923,,,5.5
TwoSampleSurvival,24,2,18,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,9900,12,0,0,0.912,,,5.5
TwoSampleSurvival,25,2,18,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,9900,12,0,0,0.900,,,5.5
TwoSampleSurvival,26,2,18,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,9900,12,0,0,0.887,,,5.5
TwoSampleSurvival,27,2,18,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,9900,12,0,0,0.872,,,5.5
TwoSampleSurvival,28,2,18,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,9900,12,0,0,0.857,,,5.5
TwoSampleSurvival,29,2,18,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,9900,12,0,0,0.840,,,5.5
TwoSampleSurvival,30,2,18,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,9900,12,0,0,0.822,,,5.5
TwoSampleSurvival,31,2,18,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,9900,12,0,0,0.803,,,5.5
TwoSampleSurvival,32,2,18,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,9900,12,0,0,0.783,,,5.5
TwoSampleSurvival,33,2,18,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,9900,12,0,0,0.761,,,5.5
TwoSampleSurvival,34,2,18,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,9900,12,0,0,0.939,,,5.5
TwoSampleSurvival,35,2,18,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,9900,12,0,0,0.929,,,5.5
TwoSampleSurvival,36,2,18,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,9900,12,0,0,0.919,,,5.5
TwoSampleSurvival,37,2,18,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,9900,12,0,0,0.907,,,5.5
TwoSampleSurvival,38,2,18,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,9900,12,0,0,0.894,,,5.5
TwoSampleSurvival,39,2,18,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,9900,12,0,0,0.879,,,5.5
TwoSampleSurvival,40,2,18,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,9900,12,0,0,0.864,,,5.5
TwoSampleSurvival,41,2,18,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,9900,12,0,0,0.847,,,5.5
TwoSampleSurvival,42,2,18,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,9900,12,0,0,0.829,,,5.5
TwoSampleSurvival,43,2,18,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,9900,12,0,0,0.810,,,5.5
TwoSampleSurvival,44,2,18,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,9900,12,0,0,0.789,,,5.5
TwoSampleSurvival,45,2,18,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,9900,12,0,0,0.952,,,5.5
TwoSampleSurvival,46,2,18,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,9900,12,0,0,0.943,,,5.5
TwoSampleSurvival,47,2,18,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,9900,12,0,0,0.934,,,5.5
TwoSampleSurvival,48,2,18,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,9900,12,0,0,0.923,,,5.5
TwoSampleSurvival,49,2,18,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,9900,12,0,0,0.912,,,5.5
TwoSampleSurvival,50,2,18,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,9900,12,0,0,0.899,,,5.5
TwoSampleSurvival,51,2,18,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,9900,12,0,0,0.885,,,5.5
TwoSampleSurvival,52,2,18,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,9900,12,0,0,0.869,,,5.5
TwoSampleSurvival,53,2,18,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,9900,12,0,0,0.852,,,5.5
TwoSampleSurvival,54,2,18,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,9900,12,0,0,0.834,,,5.5
TwoSampleSurvival,55,2,18,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,9900,12,0,0,0.814,,,5.5
TwoSampleSurvival,56,2,18,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,9900,12,0,0,0.962,,,5.5
TwoSampleSurvival,57,2,18,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,9900,12,0,0,0.955,,,5.5
TwoSampleSurvival,58,2,18,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,9900,12,0,0,0.947,,,5.5
TwoSampleSurvival,59,2,18,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,9900,12,0,0,0.937,,,5.5
TwoSampleSurvival,60,2,18,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,9900,12,0,0,0.927,,,5.5
TwoSampleSurvival,61,2,18,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,9900,12,0,0,0.915,,,5.5
TwoSampleSurvival,62,2,18,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,9900,12,0,0,0.902,,,5.5
TwoSampleSurvival,63,2,18,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,9900,12,0,0,0.888,,,5.5
TwoSampleSurvival,64,2,18,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,9900,12,0,0,0.872,,,5.5
TwoSampleSurvival,65,2,18,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,9900,12,0,0,0.855,,,5.5
TwoSampleSurvival,66,2,18,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,9900,12,0,0,0.837,,,5.5
TwoSampleSurvival,67,2,18,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,9900,12,0,0,0.970,,,5.5
TwoSampleSurvival,68,2,18,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,9900,12,0,0,0.964,,,5.5
TwoSampleSurvival,69,2,18,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,9900,12,0,0,0.957,,,5.5
TwoSampleSurvival,70,2,18,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,9900,12,0,0,0.949,,,5.5
TwoSampleSurvival,71,2,18,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,9900,12,0,0,0.940,,,5.5
TwoSampleSurvival,72,2,18,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,9900,12,0,0,0.929,,,5.5
TwoSampleSurvival,73,2,18,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,9900,12,0,0,0.918,,,5.5
TwoSampleSurvival,74,2,18,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,9900,12,0,0,0.905,,,5.5
TwoSampleSurvival,75,2,18,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,9900,12,0,0,0.890,,,5.5
TwoSampleSurvival,76,2,18,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,9900,12,0,0,0.874,,,5.5
TwoSampleSurvival,77,2,18,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,9900,12,0,0,0.857,,,5.5
TwoSampleSurvival,78,2,19,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,9900,12,0,0,0.893,,,5.5
TwoSampleSurvival,79,2,19,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,9900,12,0,0,0.879,,,5.5
TwoSampleSurvival,80,2,19,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,9900,12,0,0,0.865,,,5.5
TwoSampleSurvival,81,2,19,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,9900,12,0,0,0.850,,,5.5
TwoSampleSurvival,82,2,19,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,9900,12,0,0,0.833,,,5.5
TwoSampleSurvival,83,2,19,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,9900,12,0,0,0.816,,,5.5
TwoSampleSurvival,84,2,19,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,9900,12,0,0,0.797,,,5.5
TwoSampleSurvival,85,2,19,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,9900,12,0,0,0.778,,,5.5
TwoSampleSurvival,86,2,19,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,9900,12,0,0,0.757,,,5.5
TwoSampleSurvival,87,2,19,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,9900,12,0,0,0.736,,,5.5
TwoSampleSurvival,88,2,19,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,9900,12,0,0,0.713,,,5.5
TwoSampleSurvival,89,2,19,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,9900,12,0,0,0.914,,,5.5
TwoSampleSurvival,90,2,19,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,9900,12,0,0,0.902,,,5.5
TwoSampleSurvival,91,2,19,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,9900,12,0,0,0.889,,,5.5
TwoSampleSurvival,92,2,19,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,9900,12,0,0,0.875,,,5.5
TwoSampleSurvival,93,2,19,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,9900,12,0,0,0.860,,,5.5
TwoSampleSurvival,94,2,19,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,9900,12,0,0,0.844,,,5.5
TwoSampleSurvival,95,2,19,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,9900,12,0,0,0.827,,,5.5
TwoSampleSurvival,96,2,19,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,9900,12,0,0,0.808,,,5.5
TwoSampleSurvival,97,2,19,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,9900,12,0,0,0.789,,,5.5
TwoSampleSurvival,98,2,19,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,9900,12,0,0,0.768,,,5.5
TwoSampleSurvival,99,2,19,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,9900,12,0,0,0.746,,,5.5
TwoSampleSurvival,100,2,19,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,9900,12,0,0,0.931,,,5.5
TwoSampleSurvival,101,2,19,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,9900,12,0,0,0.921,,,5.5
TwoSampleSurvival,102,2,19,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,9900,12,0,0,0.910,,,5.5
TwoSampleSurvival,103,2,19,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,9900,12,0,0,0.897,,,5.5
TwoSampleSurvival,104,2,19,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,9900,12,0,0,0.883,,,5.5
TwoSampleSurvival,105,2,19,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,9900,12,0,0,0.869,,,5.5
TwoSampleSurvival,106,2,19,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,9900,12,0,0,0.852,,,5.5
TwoSampleSurvival,107,2,19,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,9900,12,0,0,0.835,,,5.5
TwoSampleSurvival,108,2,19,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,9900,12,0,0,0.816,,,5.5
TwoSampleSurvival,109,2,19,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,9900,12,0,0,0.797,,,5.5
TwoSampleSurvival,110,2,19,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,9900,12,0,0,0.776,,,5.5
TwoSampleSurvival,111,2,19,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,9900,12,0,0,0.946,,,5.5
TwoSampleSurvival,112,2,19,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,9900,12,0,0,0.937,,,5.5
TwoSampleSurvival,113,2,19,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,9900,12,0,0,0.927,,,5.5
TwoSampleSurvival,114,2,19,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,9900,12,0,0,0.915,,,5.5
TwoSampleSurvival,115,2,19,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,9900,12,0,0,0.903,,,5.5
TwoSampleSurvival,116,2,19,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,9900,12,0,0,0.889,,,5.5
TwoSampleSurvival,117,2,19,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,9900,12,0,0,0.875,,,5.5
TwoSampleSurvival,118,2,19,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,9900,12,0,0,0.858,,,5.5
TwoSampleSurvival,119,2,19,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,9900,12,0,0,0.841,,,5.5
TwoSampleSurvival,120,2,19,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,9900,12,0,0,0.822,,,5.5
TwoSampleSurvival,121,2,19,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,9900,12,0,0,0.802,,,5.5
TwoSampleSurvival,122,2,19,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,9900,12,0,0,0.957,,,5.5
TwoSampleSurvival,123,2,19,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,9900,12,0,0,0.949,,,5.5
TwoSampleSurvival,124,2,19,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,9900,12,0,0,0.941,,,5.5
TwoSampleSurvival,125,2,19,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,9900,12,0,0,0.931,,,5.5
TwoSampleSurvival,126,2,19,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,9900,12,0,0,0.920,,,5.5
