Analysis,Index,Sides,AccrualTime,FollowUpTime,Alpha,RefSurvival,SurvCurve1Form,SurvCurve2Form,HazardRatio,Weight1,Weight2,NominalPower,NSubInterval,LossExpHazard1,LossExpHazard2,Power,NTotal,Error,Info,hazard_rate
TwoSampleSurvival,258,2,21,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,0.9,12,0,0,0.900,9794,,,5.5
TwoSampleSurvival,259,2,21,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,0.9,12,0,0,0.900,10264,,,5.5
TwoSampleSurvival,260,2,21,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,0.9,12,0,0,0.900,10766,,,5.5
TwoSampleSurvival,261,2,21,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,0.9,12,0,0,0.900,11306,,,5.5
TwoSampleSurvival,262,2,21,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,0.9,12,0,0,0.900,11886,,,5.5
TwoSampleSurvival,263,2,21,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,0.9,12,0,0,0.900,12510,,,5.5
TwoSampleSurvival,264,2,21,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,0.9,12,0,0,0.900,13182,,,5.5
TwoSampleSurvival,265,2,21,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,0.9,12,0,0,0.900,7694,,,5.5
TwoSampleSurvival,266,2,21,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,0.9,12,0,0,0.900,8036,,,5.5
TwoSampleSurvival,267,2,21,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,0.9,12,0,0,0.900,8400,,,5.5
TwoSampleSurvival,268,2,21,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,0.9,12,0,0,0.900,8786,,,5.5
TwoSampleSurvival,269,2,21,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,0.9,12,0,0,0.900,9200,,,5.5
TwoSampleSurvival,270,2,21,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,0.9,12,0,0,0.900,9642,,,5.5
TwoSampleSurvival,271,2,21,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,0.9,12,0,0,0.900,10116,,,5.5
TwoSampleSurvival,272,2,21,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,0.9,12,0,0,0.900,10622,,,5.5
TwoSampleSurvival,273,2,21,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,0.9,12,0,0,0.900,11166,,,5.5
TwoSampleSurvival,274,2,21,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,0.9,12,0,0,0.900,11752,,,5.5
TwoSampleSurvival,275,2,21,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,0.9,12,0,0,0.900,12384,,,5.5
TwoSampleSurvival,276,2,21,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,0.9,12,0,0,0.900,7254,,,5.5
TwoSampleSurvival,277,2,21,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,0.9,12,0,0,0.900,7576,,,5.5
TwoSampleSurvival,278,2,21,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,0.9,12,0,0,0.900,7920,,,5.5
TwoSampleSurvival,279,2,21,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,0.9,12,0,0,0.900,8284,,,5.5
TwoSampleSurvival,280,2,21,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,0.9,12,0,0,0.900,8674,,,5.5
TwoSampleSurvival,281,2,21,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,0.9,12,0,0,0.900,9092,,,5.5
TwoSampleSurvival,282,2,21,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,0.9,12,0,0,0.900,9538,,,5.5
TwoSampleSurvival,283,2,21,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,0.9,12,0,0,0.900,10016,,,5.5
TwoSampleSurvival,284,2,21,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,0.9,12,0,0,0.900,10528,,,5.5
TwoSampleSurvival,285,2,21,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,0.9,12,0,0,0.900,11082,,,5.5
TwoSampleSurvival,286,2,21,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,0.9,12,0,0,0.900,11676,,,5.5
TwoSampleSurvival,287,2,21,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,0.9,12,0,0,0.900,6862,,,5.5
TwoSampleSurvival,288,2,21,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,0.9,12,0,0,0.900,7166,,,5.5
TwoSampleSurvival,289,2,21,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,0.9,12,0,0,0.900,7492,,,5.5
TwoSampleSurvival,290,2,21,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,0.9,12,0,0,0.900,7836,,,5.5
TwoSampleSurvival,291,2,21,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,0.9,12,0,0,0.900,8206,,,5.5
TwoSampleSurvival,292,2,21,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,0.9,12,0,0,0.900,8600,,,5.5
TwoSampleSurvival,293,2,21,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,0.9,12,0,0,0.900,9022,,,5.5
TwoSampleSurvival,294,2,21,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,0.9,12,0,0,0.900,9474,,,5.5
TwoSampleSurvival,295,2,21,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,0.9,12,0,0,0.900,9960,,,5.5
TwoSampleSurvival,296,2,21,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,0.9,12,0,0,0.900,10482,,,5.5
TwoSampleSurvival,297,2,21,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,0.9,12,0,0,0.900,11046,,,5.5
TwoSampleSurvival,298,2,21,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,0.9,12,0,0,0.900,6510,,,5.5
TwoSampleSurvival,299,2,21,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,0.9,12,0,0,0.900,6798,,,5.5
TwoSampleSurvival,300,2,21,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,0.9,12,0,0,0.900,7106,,,5.5
TwoSampleSurvival,301,2,21,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,0.9,12,0,0,0.900,7434,,,5.5
TwoSampleSurvival,302,2,21,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,0.9,12,0,0,0.900,7784,,,5.5
TwoSampleSurvival,303,2,21,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,0.9,12,0,0,0.900,8158,,,5.5
TwoSampleSurvival,304,2,21,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,0.9,12,0,0,0.900,8558,,,5.5
TwoSampleSurvival,305,2,21,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,0.9,12,0,0,0.900,8988,,,5.5
TwoSampleSurvival,306,2,21,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,0.9,12,0,0,0.900,9448,,,5.5
TwoSampleSurvival,307,2,21,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,0.9,12,0,0,0.900,9944,,,5.5
TwoSampleSurvival,308,2,21,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,0.9,12,0,0,0.900,10478,,,5.5
TwoSampleSurvival,309,2,22,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,0.9,12,0,0,0.900,9066,,,5.5
TwoSampleSurvival,310,2,22,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,0.9,12,0,0,0.900,9468,,,5.5
TwoSampleSurvival,311,2,22,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,0.9,12,0,0,0.900,9896,,,5.5
TwoSampleSurvival,312,2,22,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,0.9,12,0,0,0.900,10352,,,5.5
TwoSampleSurvival,313,2,22,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,0.9,12,0,0,0.900,10840,,,5.5
TwoSampleSurvival,314,2,22,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,0.9,12,0,0,0.900,11360,,,5.5
TwoSampleSurvival,315,2,22,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,0.9,12,0,0,0.900,11918,,,5.5
TwoSampleSurvival,316,2,22,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,0.9,12,0,0,0.900,12514,,,5.5
TwoSampleSurvival,317,2,22,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,0.9,12,0,0,0.900,13156,,,5.5
TwoSampleSurvival,318,2,22,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,0.9,12,0,0,0.900,13846,,,5.5
TwoSampleSurvival,319,2,22,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,0.9,12,0,0,0.900,14590,,,5.5
TwoSampleSurvival,320,2,22,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,0.9,12,0,0,0.900,8464,,,5.5
TwoSampleSurvival,321,2,22,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,0.9,12,0,0,0.900,8838,,,5.5
TwoSampleSurvival,322,2,22,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,0.9,12,0,0,0.900,9238,,,5.5
TwoSampleSurvival,323,2,22,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,0.9,12,0,0,0.900,9664,,,5.5
TwoSampleSurvival,324,2,22,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,0.9,12,0,0,0.900,10118,,,5.5
TwoSampleSurvival,325,2,22,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,0.9,12,0,0,0.900,10604,,,5.5
TwoSampleSurvival,326,2,22,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,0.9,12,0,0,0.900,11124,,,5.5
TwoSampleSurvival,327,2,22,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,0.9,12,0,0,0.900,11682,,,5.5
TwoSampleSurvival,328,2,22,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,0.9,12,0,0,0.900,12280,,,5.5
TwoSampleSurvival,329,2,22,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,0.9,12,0,0,0.900,12924,,,5.5
TwoSampleSurvival,330,2,22,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,0.9,12,0,0,0.900,13618,,,5.5
TwoSampleSurvival,331,2,22,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,0.9,12,0,0,0.900,7934,,,5.5
TwoSampleSurvival,332,2,22,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,0.9,12,0,0,0.900,8286,,,5.5
TwoSampleSurvival,333,2,22,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,0.9,12,0,0,0.900,8662,,,5.5
TwoSampleSurvival,334,2,22,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,0.9,12,0,0,0.900,9060,,,5.5
TwoSampleSurvival,335,2,22,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,0.9,12,0,0,0.900,9486,,,5.5
TwoSampleSurvival,336,2,22,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,0.9,12,0,0,0.900,9942,,,5.5
TwoSampleSurvival,337,2,22,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,0.9,12,0,0,0.900,10430,,,5.5
TwoSampleSurvival,338,2,22,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,0.9,12,0,0,0.900,10954,,,5.5
TwoSampleSurvival,339,2,22,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,0.9,12,0,0,0.900,11514,,,5.5
TwoSampleSurvival,340,2,22,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,0.9,12,0,0,0.900,12118,,,5.5
TwoSampleSurvival,341,2,22,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,0.9,12,0,0,0.900,12770,,,5.5
TwoSampleSurvival,342,2,22,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,0.9,12,0,0,0.900,7468,,,5.5
TwoSampleSurvival,343,2,22,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,0.9,12,0,0,0.900,7800,,,5.5
TwoSampleSurvival,344,2,22,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,0.9,12,0,0,0.900,8152,,,5.5
TwoSampleSurvival,345,2,22,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,0.9,12,0,0,0.900,8528,,,5.5
TwoSampleSurvival,346,2,22,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,0.9,12,0,0,0.900,8930,,,5.5
TwoSampleSurvival,347,2,22,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,0.9,12,0,0,0.900,9358,,,5.5
TwoSampleSurvival,348,2,22,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,0.9,12,0,0,0.900,9818,,,5.5
TwoSampleSurvival,349,2,22,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,0.9,12,0,0,0.900,10310,,,5.5
TwoSampleSurvival,350,2,22,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,0.9,12,0,0,0.900,10838,,,5.5
TwoSampleSurvival,351,2,22,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,0.9,12,0,0,0.900,11406,,,5.5
TwoSampleSurvival,352,2,22,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,0.9,12,0,0,0.900,12018,,,5.5
TwoSampleSurvival,353,2,22,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,0.9,12,0,0,0.900,7052,,,5.5
TwoSampleSurvival,354,2,22,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,0.9,12,0,0,0.900,7366,,,5.5
TwoSampleSurvival,355,2,22,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,0.9,12,0,0,0.900,7698,,,5.5
TwoSampleSurvival,356,2,22,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,0.9,12,0,0,0.900,8054,,,5.5
TwoSampleSurvival,357,2,22,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,0.9,12,0,0,0.900,8432,,,5.5
TwoSampleSurvival,358,2,22,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,0.9,12,0,0,0.900,8838,,,5.5
TwoSampleSurvival,359,2,22,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,0.9,12,0,0,0.900,9272,,,5.5
TwoSampleSurvival,360,2,22,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,0.9,12,0,0,0.900,9736,,,5.5
TwoSampleSurvival,361,2,22,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,0.9,12,0,0,0.900,10236,,,5.5
TwoSampleSurvival,362,2,22,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,0.9,12,0,0,0.900,10772,,,5.5
TwoSampleSurvival,363,2,22,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,0.9,12,0,0,0.900,11352,,,5.5
TwoSampleSurvival,364,2,22,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,0.9,12,0,0,0.900,6682,,,5.5
TwoSampleSurvival,365,2,22,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,0.9,12,0,0,0.900,6978,,,5.5
TwoSampleSurvival,366,2,22,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,0.9,12,0,0,0.900,7294,,,5.5
TwoSampleSurvival,367,2,22,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,0.9,12,0,0,0.900,7630,,,5.5
TwoSampleSurvival,368,2,22,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,0.9,12,0,0,0.900,7988,,,5.5
TwoSampleSurvival,369,2,22,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,0.9,12,0,0,0.900,8372,,,5.5
TwoSampleSurvival,370,2,22,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,0.9,12,0,0,0.900,8784,,,5.5
TwoSampleSurvival,371,2,22,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,0.9,12,0,0,0.900,9224,,,5.5
TwoSampleSurvival,372,2,22,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,0.9,12,0,0,0.900,9698,,,5.5
TwoSampleSurvival,373,2,22,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,0.9,12,0,0,0.900,10206,,,5.5
TwoSampleSurvival,374,2,22,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,0.9,12,0,0,0.900,10754,,,5.5
TwoSampleSurvival,375,2,22,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,0.9,12,0,0,0.900,6346,,,5.5
TwoSampleSurvival,376,2,22,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,0.9,12,0,0,0.900,6628,,,5.5
TwoSampleSurvival,377,2,22,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,0.9,12,0,0,0.900,6928,,,5.5
TwoSampleSurvival,378,2,22,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,0.9,12,0,0,0.900,7248,,,5.5
TwoSampleSurvival,379,2,22,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,0.9,12,0,0,0.900,7588,,,5.5
TwoSampleSurvival,380,2,22,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,0.9,12,0,0,0.900,7954,,,5.5
TwoSampleSurvival,381,2,22,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,0.9,12,0,0,0.900,8344,,,5.5
TwoSampleSurvival,382,2,22,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,0.9,12,0,0,0.900,8762,,,5.5
TwoSampleSurvival,383,2,22,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,0.9,12,0,0,0.900,9212,,,5.5
TwoSampleSurvival,384,2,22,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,0.9,12,0,0,0.900,9696,,,5.5
TwoSampleSurvival,385,2,22,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,0.9,12,0,0,0.900,10216,,,5.5
TwoSampleSurvival,386,2,23,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,0.9,12,0,0,0.900,8754,,,5.5
TwoSampleSurvival,387,2,23,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,0.9,12,0,0,0.900,9142,,,5.5
TwoSampleSurvival,388,2,23,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,0.9,12,0,0,0.900,9556,,,5.5
TwoSampleSurvival,389,2,23,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,0.9,12,0,0,0.900,9996,,,5.5
TwoSampleSurvival,390,2,23,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,0.9,12,0,0,0.900,10466,,,5.5
TwoSampleSurvival,391,2,23,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,0.9,12,0,0,0.900,10968,,,5.5
TwoSampleSurvival,392,2,23,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,0.9,12,0,0,0.900,11506,,,5.5
TwoSampleSurvival,393,2,23,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,0.9,12,0,0,0.900,12084,,,5.5
TwoSampleSurvival,394,2,23,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,0.9,12,0,0,0.900,12702,,,5.5
TwoSampleSurvival,395,2,23,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,0.9,12,0,0,0.900,13368,,,5.5
TwoSampleSurvival,396,2,23,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,0.9,12,0,0,0.900,14086,,,5.5
TwoSampleSurvival,397,2,23,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,0.9,12,0,0,0.900,8190,,,5.5
TwoSampleSurvival,398,2,23,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,0.9,12,0,0,0.900,8552,,,5.5
TwoSampleSurvival,399,2,23,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,0.9,12,0,0,0.900,8940,,,5.5
TwoSampleSurvival,400,2,23,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,0.9,12,0,0,0.900,9352,,,5.5
TwoSampleSurvival,401,2,23,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,0.9,12,0,0,0.900,9792,,,5.5
TwoSampleSurvival,402,2,23,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,0.9,12,0,0,0.900,10262,,,5.5
TwoSampleSurvival,403,2,23,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,0.9,12,0,0,0.900,10766,,,5.5
TwoSampleSurvival,404,2,23,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,0.9,12,0,0,0.900,11306,,,5.5
TwoSampleSurvival,405,2,23,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,0.9,12,0,0,0.900,11884,,,5.5
TwoSampleSurvival,406,2,23,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,0.9,12,0,0,0.900,12508,,,5.5
TwoSampleSurvival,407,2,23,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,0.9,12,0,0,0.900,13180,,,5.5
TwoSampleSurvival,408,2,23,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,0.9,12,0,0,0.900,7694,,,5.5
TwoSampleSurvival,409,2,23,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,0.9,12,0,0,0.900,8034,,,5.5
TwoSampleSurvival,410,2,23,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,0.9,12,0,0,0.900,8398,,,5.5
TwoSampleSurvival,411,2,23,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,0.9,12,0,0,0.900,8786,,,5.5
TwoSampleSurvival,412,2,23,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,0.9,12,0,0,0.900,9198,,,5.5
TwoSampleSurvival,413,2,23,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,0.9,12,0,0,0.900,9640,,,5.5
TwoSampleSurvival,414,2,23,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,0.9,12,0,0,0.900,10114,,,5.5
TwoSampleSurvival,415,2,23,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,0.9,12,0,0,0.900,10620,,,5.5
TwoSampleSurvival,416,2,23,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,0.9,12,0,0,0.900,11166,,,5.5
TwoSampleSurvival,417,2,23,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,0.9,12,0,0,0.900,11752,,,5.5
TwoSampleSurvival,418,2,23,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,0.9,12,0,0,0.900,12382,,,5.5
TwoSampleSurvival,419,2,23,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,0.9,12,0,0,0.900,7254,,,5.5
TwoSampleSurvival,420,2,23,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,0.9,12,0,0,0.900,7576,,,5.5
TwoSampleSurvival,421,2,23,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,0.9,12,0,0,0.900,7918,,,5.5
TwoSampleSurvival,422,2,23,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,0.9,12,0,0,0.900,8284,,,5.5
TwoSampleSurvival,423,2,23,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,0.9,12,0,0,0.900,8674,,,5.5
TwoSampleSurvival,424,2,23,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,0.9,12,0,0,0.900,9090,,,5.5
TwoSampleSurvival,425,2,23,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,0.9,12,0,0,0.900,9536,,,5.5
TwoSampleSurvival,426,2,23,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,0.9,12,0,0,0.900,10014,,,5.5
TwoSampleSurvival,427,2,23,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,0.9,12,0,0,0.900,10528,,,5.5
TwoSampleSurvival,428,2,23,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,0.9,12,0,0,0.900,11080,,,5.5
TwoSampleSurvival,429,2,23,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,0.9,12,0,0,0.900,11676,,,5.5
TwoSampleSurvival,430,2,23,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,0.9,12,0,0,0.900,6862,,,5.5
TwoSampleSurvival,431,2,23,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,0.9,12,0,0,0.900,7166,,,5.5
TwoSampleSurvival,432,2,23,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,0.9,12,0,0,0.900,7490,,,5.5
TwoSampleSurvival,433,2,23,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,0.9,12,0,0,0.900,7836,,,5.5
TwoSampleSurvival,434,2,23,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,0.9,12,0,0,0.900,8204,,,5.5
TwoSampleSurvival,435,2,23,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,0.9,12,0,0,0.900,8598,,,5.5
TwoSampleSurvival,436,2,23,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,0.9,12,0,0,0.900,9020,,,5.5
TwoSampleSurvival,437,2,23,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,0.9,12,0,0,0.900,9474,,,5.5
